#timestamp package-00 dram0 user nice system idle iowait irq softirq steal guest guest_nice 
1763548854.400142816 460265 36032 0 0 0 180 0 0 0 0 0 0 
1763548854.450144424 584105 54621 0 0 0 180 0 0 0 0 0 0 
1763548854.500150299 586485 33598 0 0 0 180 0 0 0 0 0 0 
1763548854.550136927 817259 68759 0 0 0 179 0 0 0 0 0 0 
1763548854.600148560 528807 48302 0 0 0 180 0 0 0 0 0 0 
1763548854.650145475 863157 82803 0 0 0 180 0 0 0 0 0 0 
1763548854.700136469 1034299 178796 0 0 0 179 0 0 0 0 0 0 
1763548854.750161463 759825 58155 0 0 0 180 0 0 0 0 0 0 
1763548854.800131997 625547 79178 0 0 0 180 0 0 0 0 0 0 
1763548854.850153819 850584 89046 0 0 0 180 0 0 0 0 0 0 
1763548854.900135185 685118 49388 0 0 0 179 0 0 0 0 0 0 
1763548854.950149737 807371 68529 0 0 0 180 0 0 0 0 0 0 
1763548855.000149101 760374 31442 0 0 0 180 0 0 0 0 0 0 
1763548855.050146330 762938 33690 0 0 0 180 0 0 0 0 0 0 
1763548855.100145723 760984 39015 0 0 0 180 0 0 0 0 0 0 
1763548855.150157115 654905 42733 0 0 0 179 0 0 0 0 0 0 
1763548855.200142898 740477 36445 0 0 0 180 0 0 0 0 0 0 
1763548855.250153154 517089 83859 0 0 0 180 0 0 0 0 0 0 
1763548855.300154734 701719 29192 0 0 0 180 0 0 0 0 0 0 
1763548855.350150445 685911 48287 0 0 0 180 0 0 0 0 0 0 
1763548855.400159291 893492 54208 0 0 0 179 0 0 0 0 0 0 
1763548855.450145613 780943 62608 0 0 0 180 0 0 0 0 0 0 
1763548855.500146070 831785 68115 0 0 0 180 0 0 0 0 0 0 
1763548855.550140384 714170 70686 0 0 0 180 0 0 0 0 0 0 
1763548855.600164256 655211 32773 0 0 0 180 0 0 0 0 0 0 
1763548855.650160863 716245 52831 0 0 0 179 0 0 0 0 0 0 
1763548855.700149997 830931 49847 0 0 0 180 0 0 0 0 0 0 
1763548855.750147023 802610 56687 0 0 0 180 0 0 0 0 0 0 
1763548855.800157353 519469 33002 0 0 0 180 0 0 0 0 0 0 
1763548855.850147937 749937 31487 0 0 0 180 0 0 0 0 0 0 
1763548855.900152765 791624 48486 0 0 0 179 0 0 0 0 0 0 
1763548855.950123555 759886 39535 0 0 0 180 0 0 0 0 0 0 
1763548856.000147197 532408 35297 0 0 0 180 0 0 0 0 0 0 
1763548856.050150238 738035 38143 0 0 0 180 0 0 0 0 0 0 
1763548856.100130952 727660 85221 0 0 0 179 0 0 0 0 0 0 
1763548856.150149880 815549 75873 0 0 0 180 0 0 0 0 0 0 
1763548856.200127310 717101 61184 0 0 0 180 0 0 0 0 0 0 
1763548856.250146174 574156 26577 0 0 0 180 0 0 0 0 0 0 
1763548856.300140896 777464 43452 0 0 0 180 0 0 0 0 0 0 
1763548856.350151516 798398 52188 0 0 0 179 0 0 0 0 0 0 
1763548856.400154686 442382 22980 0 0 0 180 0 0 0 0 0 0 
1763548856.450162606 653441 37776 0 0 0 180 0 0 0 0 0 0 
1763548856.500161333 762388 43513 0 0 0 180 0 0 0 0 0 0 
1763548856.550141904 593260 35986 0 0 0 180 0 0 0 0 0 0 
1763548856.600147536 686339 38694 0 0 0 179 0 0 0 0 0 0 
1763548856.650151642 786741 57237 0 0 0 180 0 0 0 0 0 0 
1763548856.700148013 691649 58385 0 0 0 180 0 0 0 0 0 0 
1763548856.750158246 827146 64948 0 0 0 180 0 0 0 0 0 0 
1763548856.800138790 700132 47644 0 0 0 180 0 0 0 0 0 0 
1763548856.850162241 749449 42137 0 0 0 179 0 0 0 0 0 0 
1763548856.900167031 712889 51224 0 0 0 180 0 0 0 0 0 0 
1763548856.950151008 513915 50306 0 0 0 180 0 0 0 0 0 0 
1763548857.000147488 901975 58752 0 0 0 180 0 0 0 0 0 0 
1763548857.050158352 801389 57375 0 0 0 180 0 0 0 0 0 0 
1763548857.100134727 496520 34854 0 0 0 179 0 0 0 0 0 0 
1763548857.150148044 567992 49847 0 0 0 180 0 0 0 0 0 0 
1763548857.200157001 507567 46329 0 0 0 180 0 0 0 0 0 0 
1763548857.250159481 507933 56044 0 0 0 180 0 0 0 0 0 0 
1763548857.300138683 750303 29376 0 0 0 179 0 0 0 0 0 0 
1763548857.350143779 740416 58828 0 0 0 180 0 0 0 0 0 0 
1763548857.400148520 717772 47048 0 0 0 180 0 0 0 0 0 0 
1763548857.450146849 785886 65545 0 0 0 180 0 0 0 0 0 0 
1763548857.500161113 779417 40331 0 0 0 180 0 0 0 0 0 0 
1763548857.550137895 788756 64673 0 0 0 180 0 0 0 0 0 0 
1763548857.600123877 625364 31671 0 0 0 179 0 0 0 0 0 0 
1763548857.650127130 842588 70364 0 0 1 180 0 0 0 0 0 0 
1763548857.700165080 833006 131458 0 0 0 180 0 0 0 0 0 0 
1763548857.750145014 631956 38066 0 0 0 180 0 0 0 0 0 0 
1763548857.800141422 763914 43468 0 0 0 179 0 0 0 0 0 0 
1763548857.850148199 600646 101393 0 0 0 180 0 0 0 0 0 0 
1763548857.900130709 707823 63005 0 0 0 180 0 0 0 0 0 0 
1763548857.950151670 782774 50215 0 0 0 180 0 0 0 0 0 0 
1763548858.000147175 721861 32222 0 0 0 180 0 0 0 0 0 0 
1763548858.050143270 549254 45532 0 0 0 179 0 0 0 0 0 0 
1763548858.100161520 604063 73394 0 0 0 180 0 0 0 0 0 0 
1763548858.150158797 687559 51546 0 0 0 180 0 0 0 0 0 0 
1763548858.200154926 694884 54805 0 0 0 180 0 0 0 0 0 0 
1763548858.250147134 727781 49801 0 0 0 180 0 0 0 0 0 0 
1763548858.300124592 651671 36904 0 0 0 179 0 0 0 0 0 0 
1763548858.350150893 658262 51224 0 0 0 180 0 0 0 0 0 0 
1763548858.400146794 707579 37638 0 0 0 180 0 0 0 0 0 0 
1763548858.450149622 833921 29835 0 0 0 180 0 0 0 0 0 0 
1763548858.500148219 590636 20563 0 0 0 180 0 0 0 0 0 0 
1763548858.550162589 766844 59028 0 0 0 180 0 0 0 0 0 0 
1763548858.600146550 868894 45487 0 0 0 179 0 0 0 0 0 0 
1763548858.650149482 773435 38234 0 0 0 180 0 0 0 0 0 0 
1763548858.700150155 591185 46910 0 0 0 180 0 0 0 0 0 0 
1763548858.750149087 593993 38449 0 0 0 180 0 0 0 0 0 0 
1763548858.800147791 932127 44753 0 0 0 179 0 0 0 0 0 0 
1763548858.850144534 499754 50627 0 0 0 180 0 0 0 0 0 0 
1763548858.900155706 639037 33966 0 0 0 180 0 0 0 0 0 0 
1763548858.950151875 582823 33324 0 0 0 180 0 0 0 0 0 0 
1763548859.000128504 525450 43283 0 0 0 179 0 0 0 0 0 0 
1763548859.050150967 830076 71788 0 0 0 180 0 0 0 0 0 0 
1763548859.100150405 780211 29606 0 0 0 180 0 0 0 0 0 0 
1763548859.150150729 598753 73118 0 0 0 180 0 0 0 0 0 0 
1763548859.200149370 806577 47461 0 0 0 180 0 0 0 0 0 0 
1763548859.250121204 1159971 133263 9 0 3 166 0 0 0 0 0 0 
1763548859.300069412 2100824 381658 3 0 2 164 0 0 0 0 0 0 
1763548859.350123619 1387631 226685 1 0 0 179 0 0 0 0 0 0 
1763548859.400122918 1193845 205617 0 0 0 179 0 0 0 0 0 0 
1763548859.450148918 1142758 210099 0 0 0 179 0 0 0 0 0 0 
1763548859.500123325 1162106 224191 2 0 0 179 0 0 0 0 0 0 
1763548859.550164459 1107969 215348 0 0 2 179 0 0 0 0 0 0 
1763548859.600124186 1152707 206871 1 0 0 179 0 0 0 0 0 0 
1763548859.650127253 1165951 211783 0 0 0 180 0 0 0 0 0 0 
1763548859.700143031 1119626 202908 1 0 0 179 0 0 0 0 0 0 
1763548859.750121196 1165342 216618 1 0 0 179 0 0 0 0 0 0 
1763548859.800152515 1162350 207529 1 0 2 179 0 0 0 0 0 0 
1763548859.850125847 1200436 225598 0 0 0 179 0 0 0 0 0 0 
1763548859.900130160 1160825 242215 0 0 0 179 0 0 0 0 0 0 
1763548859.950124500 1165097 210390 0 0 0 179 0 0 0 0 0 0 
1763548860.000127816 1187741 259733 1 0 0 179 0 0 0 0 0 0 
1763548860.050155049 1119871 192765 0 0 1 179 0 0 0 0 0 0 
1763548860.100125853 1143979 198548 0 0 0 179 0 0 0 0 0 0 
1763548860.150155096 800962 61291 0 0 0 180 0 0 0 0 0 0 
1763548860.200149426 776182 26301 0 0 0 180 0 0 0 0 0 0 
1763548860.250160717 750120 34976 0 0 0 180 0 0 0 0 0 0 
1763548860.300153390 647887 29697 0 0 0 180 0 0 0 0 0 0 
1763548860.350155103 899106 32635 0 0 0 180 0 0 0 0 0 0 
1763548860.400148505 420837 35251 0 0 0 179 0 0 0 0 0 0 
1763548860.450149196 768125 76990 0 0 0 180 0 0 0 0 0 0 
1763548860.500146719 688292 48333 0 0 0 180 0 0 0 0 0 0 
1763548860.550160546 750486 34746 0 0 0 180 0 0 0 0 0 0 
1763548860.600149918 645445 48287 0 0 0 180 0 0 0 0 0 0 
1763548860.650126697 699828 52326 0 0 0 179 0 0 0 0 0 0 
1763548860.700147797 916013 131825 0 0 0 180 0 0 0 0 0 0 
1763548860.750151596 830442 73577 0 0 0 180 0 0 0 0 0 0 
1763548860.800134384 662535 41218 0 0 0 180 0 0 0 0 0 0 
1763548860.850148654 610533 95304 0 0 0 180 0 0 0 0 0 0 
1763548860.900146665 626341 27861 0 0 0 179 0 0 0 0 0 0 
1763548860.950163900 729552 23777 0 0 0 180 0 0 0 0 0 0 
1763548861.000143535 817258 50750 0 0 0 180 0 0 0 0 0 0 
1763548861.050146337 751341 41447 0 0 0 180 0 0 0 0 0 0 
1763548861.100163504 584776 42412 0 0 0 180 0 0 0 0 0 0 
1763548861.150151744 607848 36123 0 0 0 179 0 0 0 0 0 0 
1763548861.200126253 1009702 68468 0 0 0 180 0 0 0 0 0 0 
1763548861.250148109 867002 69814 0 0 0 180 0 0 0 0 0 0 
1763548861.300148589 708494 38969 0 0 0 180 0 0 0 0 0 0 
1763548861.350150813 718932 33048 0 0 0 180 0 0 0 0 0 0 
1763548861.400142648 724058 29009 0 0 0 179 0 0 0 0 0 0 
1763548861.450153346 491454 31946 0 0 0 180 0 0 0 0 0 0 
1763548861.500164141 661070 34976 0 0 0 180 0 0 0 0 0 0 
1763548861.550153176 145324 4360 0 0 0 180 0 0 0 0 0 0 
1763548861.600152999 1504574 67473 0 0 0 180 0 0 0 0 0 0 
1763548861.650151676 763670 36399 0 0 0 179 0 0 0 0 0 0 
1763548861.700143255 753111 29009 0 0 0 180 0 0 0 0 0 0 
1763548861.750150753 775938 32864 0 0 0 180 0 0 0 0 0 0 
1763548861.800162313 708250 39291 0 0 0 180 0 0 0 0 0 0 
1763548861.850125396 803587 75872 0 0 0 179 0 0 0 0 0 0 
1763548861.900164055 760923 27127 0 0 0 180 0 0 0 0 0 0 
1763548861.950154079 697264 40576 0 0 0 180 0 0 0 0 0 0 
1763548862.000128707 683103 37347 0 0 0 180 0 0 0 0 0 0 
1763548862.050134777 613097 48471 0 0 0 180 0 0 0 0 0 0 
1763548862.100143293 778929 56273 0 0 0 180 0 0 0 0 0 0 
1763548862.150157922 619444 71329 0 0 0 179 0 0 0 0 0 0 
1763548862.200154099 614622 49572 0 0 0 180 0 0 0 0 0 0 
1763548862.250151080 710387 43191 0 0 0 180 0 0 0 0 0 0 
1763548862.300151193 696226 31212 0 0 0 180 0 0 0 0 0 0 
1763548862.350076198 765318 58661 0 0 0 179 0 0 0 0 0 0 
1763548862.400147986 757078 45487 0 0 0 180 0 0 0 0 0 0 
1763548862.450155910 509215 47690 0 0 0 180 0 0 0 0 0 0 
1763548862.500125490 749022 29116 0 0 0 180 0 0 0 0 0 0 
1763548862.550147260 808957 44293 0 0 0 180 0 0 0 0 0 0 
1763548862.600161329 681517 40208 0 0 0 180 0 0 0 0 0 0 
1763548862.650149183 753538 32452 0 0 0 179 0 0 0 0 0 0 
1763548862.700135408 705443 67519 0 0 0 180 0 0 0 0 0 0 
1763548862.750163876 489379 37775 0 0 0 180 0 0 0 0 0 0 
1763548862.800128007 854306 50414 0 0 0 180 0 0 0 0 0 0 
1763548862.850150064 850767 75046 0 0 0 180 0 0 0 0 0 0 
1763548862.900143297 529662 44294 0 0 0 179 0 0 0 0 0 0 
1763548862.950147818 792356 45762 0 0 0 180 0 0 0 0 0 0 
1763548863.000147539 757689 33278 0 0 0 180 0 0 0 0 0 0 
1763548863.050152363 748106 39290 0 0 0 180 0 0 0 0 0 0 
1763548863.100163395 621336 37363 0 0 0 180 0 0 0 0 0 0 
1763548863.150157133 554076 41050 0 0 0 179 0 0 0 0 0 0 
1763548863.200163131 575194 34516 0 0 0 180 0 0 0 0 0 0 
1763548863.250153065 773618 65362 0 0 0 180 0 0 0 0 0 0 
1763548863.300144353 794310 44844 0 0 0 180 0 0 0 0 0 0 
1763548863.350160574 634581 59762 0 0 1 180 0 0 0 0 0 0 
1763548863.400126588 734068 38801 0 0 0 179 0 0 0 0 0 0 
1763548863.450150893 804014 54514 0 0 0 180 0 0 0 0 0 0 
1763548863.500152597 764646 26392 0 0 0 180 0 0 0 0 0 0 
1763548863.550144219 750731 29147 0 0 0 180 0 0 0 0 0 0 
1763548863.600129341 722410 34272 0 0 0 180 0 0 0 0 0 0 
1763548863.650132854 777403 51959 0 0 0 179 0 0 0 0 0 0 
1763548863.700145349 1049924 165974 0 0 0 180 0 0 0 0 0 0 
1763548863.750129653 813474 67121 0 0 0 180 0 0 0 0 0 0 
1763548863.800137916 692931 78168 0 0 0 180 0 0 0 0 0 0 
1763548863.850154453 801572 55126 0 0 0 179 0 0 0 0 0 0 
1763548863.900146397 485473 21986 0 0 0 180 0 0 0 0 0 0 
1763548863.950154451 458678 41723 0 0 0 180 0 0 0 0 0 0 
1763548864.000166623 676939 35343 0 0 0 180 0 0 0 0 0 0 
1763548864.050148233 651243 23394 0 0 0 180 0 0 0 0 0 0 
1763548864.100154977 844847 26897 0 0 0 179 0 0 0 0 0 0 
1763548864.150149593 800779 52831 0 0 0 180 0 0 0 0 0 0 
1763548864.200132850 703917 49404 0 0 0 180 0 0 0 0 0 0 
1763548864.250145590 535338 65407 0 0 0 180 0 0 0 0 0 0 
1763548864.300145553 737547 39704 0 0 0 180 0 0 0 0 0 0 
1763548864.350151781 461058 40392 0 0 0 179 0 0 0 0 0 0 
1763548864.400168504 525389 27677 0 0 0 180 0 0 0 0 0 0 
1763548864.450163190 699522 32911 0 0 0 180 0 0 0 0 0 0 
1763548864.500165494 801634 43972 0 0 0 180 0 0 0 0 0 0 
1763548864.550149091 739500 79177 0 0 0 180 0 0 0 0 0 0 
1763548864.600152619 683958 58569 0 0 0 179 0 0 0 0 0 0 
1763548864.650155750 766661 35893 0 0 0 180 0 0 0 0 0 0 
1763548864.700148065 691588 32360 0 0 0 180 0 0 0 0 0 0 
1763548864.750153161 751279 27448 0 0 0 180 0 0 0 0 0 0 
1763548864.800129120 544005 30248 0 0 0 179 0 0 0 0 0 0 
1763548864.850160351 755370 37042 0 0 0 180 0 0 0 0 0 0 
1763548864.900168010 637876 31579 0 0 0 180 0 0 0 0 0 0 
1763548864.950147831 848387 37362 0 0 0 180 0 0 0 0 0 0 
1763548865.000149431 787901 48012 0 0 0 180 0 0 0 0 0 0 
1763548865.050147226 746885 22812 0 0 0 180 0 0 0 0 0 0 
1763548865.100151254 573790 35986 0 0 0 179 0 0 0 0 0 0 
1763548865.150154940 822386 66004 0 0 0 180 0 0 0 0 0 0 
1763548865.200162340 483275 32451 0 0 0 180 0 0 0 0 0 0 
1763548865.250162597 884824 61368 0 0 0 180 0 0 0 0 0 0 
1763548865.300127234 766966 38924 0 0 0 180 0 0 0 0 0 0 
1763548865.350151476 395995 28672 0 0 0 179 0 0 0 0 0 0 
1763548865.400162206 748045 38831 0 0 0 180 0 0 0 0 0 0 
1763548865.450149647 745359 44753 0 0 0 180 0 0 0 0 0 0 
1763548865.500156053 505614 38449 0 0 0 180 0 0 0 0 0 0 
1763548865.550146302 765135 63204 0 0 0 180 0 0 0 0 0 0 
1763548865.600162242 669615 40025 0 0 0 180 0 0 0 0 0 0 
1763548865.650155109 686766 49388 0 0 0 179 0 0 0 0 0 0 
1763548865.700156250 685911 61047 0 0 0 180 0 0 0 0 0 0 
1763548865.750156919 738707 50766 0 0 0 180 0 0 0 0 0 0 
1763548865.800128015 870908 50750 0 0 0 180 0 0 0 0 0 0 
1763548865.850154238 703368 38372 0 0 0 179 0 0 0 0 0 0 
1763548865.900155680 764585 37210 0 0 0 180 0 0 0 0 0 0 
1763548865.950153129 559081 60894 0 0 0 180 0 0 0 0 0 0 
1763548866.000123768 653501 27356 0 0 0 180 0 0 0 0 0 0 
1763548866.050133772 672850 43238 0 0 0 180 0 0 0 0 0 0 
1763548866.100128836 845518 86904 0 0 0 179 0 0 0 0 0 0 
1763548866.150129768 755430 49296 0 0 0 180 0 0 0 0 0 0 
1763548866.200131545 617430 50490 0 0 0 180 0 0 0 0 0 0 
1763548866.250155379 604796 49618 0 0 0 180 0 0 0 0 0 0 
1763548866.300140580 655699 41494 0 0 0 180 0 0 0 0 0 0 
1763548866.350163872 495971 28274 0 0 0 180 0 0 0 0 0 0 
1763548866.400126816 801877 53061 0 0 0 179 0 0 0 0 0 0 
1763548866.450147770 827696 66968 0 0 0 180 0 0 0 0 0 0 
1763548866.500157232 622984 30600 0 0 0 180 0 0 0 0 0 0 
1763548866.550152020 854246 46451 0 0 0 180 0 0 0 0 0 0 
1763548866.600148565 758482 61001 0 0 0 180 0 0 0 0 0 0 
1763548866.650147166 354064 26163 0 0 0 179 0 0 0 0 0 0 
1763548866.700146602 1410092 213159 0 0 0 180 0 0 0 0 0 0 
1763548866.750157836 810300 61506 0 0 0 180 0 0 0 0 0 0 
1763548866.800154754 772459 37960 0 0 0 180 0 0 0 0 0 0 
1763548866.850154531 568175 52831 0 0 0 180 0 0 0 0 0 0 
1763548866.900165930 560851 31808 0 0 0 179 0 0 0 0 0 0 
1763548866.950165503 733091 25245 0 0 0 180 0 0 0 0 0 0 
1763548867.000163424 756224 34471 0 0 0 180 0 0 0 0 0 0 
1763548867.050153184 802305 47920 0 0 0 180 0 0 0 0 0 0 
1763548867.100149153 559325 41692 0 0 0 180 0 0 0 0 0 0 
1763548867.150151121 781309 41173 0 0 0 179 0 0 0 0 0 0 
1763548867.200156044 529783 30018 0 0 0 180 0 0 0 0 0 0 
1763548867.250147593 638915 49526 0 0 0 180 0 0 0 0 0 0 
1763548867.300147791 770384 29835 0 0 0 180 0 0 0 0 0 0 
1763548867.350127436 801694 48930 0 0 0 180 0 0 0 0 0 0 
1763548867.400163996 700316 27953 0 0 0 179 0 0 0 0 0 0 
1763548867.450154938 809812 38005 0 0 0 180 0 0 0 0 0 0 
1763548867.500147358 600157 41708 0 0 0 180 0 0 0 0 0 0 
1763548867.550143253 821043 52004 0 0 0 180 0 0 0 0 0 0 
1763548867.600071950 512816 28749 0 0 0 179 0 0 0 0 0 0 
1763548867.650147291 723997 99741 0 0 0 180 0 0 0 0 0 0 
1763548867.700156467 768980 37730 0 0 0 180 0 0 0 0 0 0 
1763548867.750149527 620421 46313 0 0 0 180 0 0 0 0 0 0 
1763548867.800141906 650267 32864 0 0 0 180 0 0 0 0 0 0 
1763548867.850148865 531066 43314 0 0 0 180 0 0 0 0 0 0 
1763548867.900151943 525328 41127 0 0 0 179 0 0 0 0 0 0 
1763548867.950138308 746580 30294 0 0 0 180 0 0 0 0 0 0 
1763548868.000149202 537047 59165 0 0 0 180 0 0 0 0 0 0 
1763548868.050135352 809019 63158 0 0 0 180 0 0 0 0 0 0 
1763548868.100162288 492858 35343 0 0 0 180 0 0 0 0 0 0 
1763548868.150173113 683347 28826 0 0 0 180 0 0 0 0 0 0 
1763548868.200164192 696349 28519 0 0 0 179 0 0 0 0 0 0 
1763548868.250165870 808164 60680 0 0 0 180 0 0 0 0 0 0 
1763548868.300147603 663390 27448 0 0 0 180 0 0 0 0 0 0 
1763548868.350155060 674314 44844 0 0 0 180 0 0 0 0 0 0 
1763548868.400159861 682616 40943 0 0 0 180 0 0 0 0 0 0 
1763548868.450145584 493224 45211 0 0 0 179 0 0 0 0 0 0 
1763548868.500127870 496763 32498 0 0 0 180 0 0 0 0 0 0 
1763548868.550152186 604308 63250 0 0 0 180 0 0 0 0 0 0 
1763548868.600164842 398192 33277 0 0 0 180 0 0 0 0 0 0 
1763548868.650170018 674254 27280 0 0 0 180 0 0 0 0 0 0 
1763548868.700150158 769102 72017 0 0 0 180 0 0 0 0 0 0 
1763548868.750154037 734556 31534 0 0 0 179 0 0 0 0 0 0 
1763548868.800152334 653014 43926 0 0 0 180 0 0 0 0 0 0 
1763548868.850148547 548643 56595 0 0 0 180 0 0 0 0 0 0 
1763548868.900149718 786863 46726 0 0 0 180 0 0 0 0 0 0 
1763548868.950159479 761900 27907 0 0 0 180 0 0 0 0 0 0 
1763548869.000137727 619811 20992 0 0 0 179 0 0 0 0 0 0 
1763548869.050131022 670591 31671 0 0 0 180 0 0 0 0 0 0 
1763548869.100150160 525207 55324 0 0 0 180 0 0 0 0 0 0 
1763548869.150148941 711179 42917 0 0 0 180 0 0 0 0 0 0 
1763548869.200151379 616210 35848 0 0 0 180 0 0 0 0 0 0 
1763548869.250162594 753050 31870 0 0 0 179 0 0 0 0 0 0 
1763548869.300153185 770872 37959 0 0 0 180 0 0 0 0 0 0 
1763548869.350162854 614378 49235 0 0 0 180 0 0 0 0 0 0 
1763548869.400162838 767637 30662 0 0 0 180 0 0 0 0 0 0 
1763548869.450160911 789549 43054 0 0 0 180 0 0 0 0 0 0 
1763548869.500169138 736997 46818 0 0 0 179 0 0 0 0 0 0 
1763548869.550138432 804442 40805 0 0 0 180 0 0 0 0 0 0 
1763548869.600145960 773985 38342 0 0 0 180 0 0 0 0 0 0 
1763548869.650134413 564512 51867 0 0 0 180 1 0 0 0 0 0 
1763548869.700152445 1073240 201577 0 0 0 179 0 0 0 0 0 0 
1763548869.750158032 760923 33966 0 0 0 180 0 0 0 0 0 0 
1763548869.800159242 555663 29514 0 0 0 180 0 0 0 0 0 0 
1763548869.850146144 1007138 150980 0 0 0 180 0 0 0 0 0 0 
1763548869.900118802 713683 41096 0 0 0 179 0 0 0 0 0 0 
1763548869.950129107 749082 50582 0 0 0 180 0 0 0 0 0 0 
1763548870.000164531 616942 24648 0 0 0 180 0 0 0 0 0 0 
1763548870.050148018 830015 46512 0 0 0 180 0 0 0 0 0 0 
1763548870.100136558 800962 65958 0 0 0 180 0 0 0 0 0 0 
1763548870.150154001 841917 65362 0 0 0 180 0 0 0 0 0 0 
1763548870.200159609 694029 57237 0 0 0 180 0 0 0 0 0 0 
1763548870.250156083 552916 36858 0 0 0 179 0 0 0 0 0 0 
1763548870.300163217 679930 37959 0 0 0 180 0 0 0 0 0 0 
1763548870.350166603 345946 18085 0 0 0 180 0 0 0 0 0 0 
1763548870.400154069 852293 53565 0 0 0 180 0 0 0 0 0 0 
1763548870.450125285 621886 67152 0 0 0 179 0 0 0 0 0 0 
1763548870.500129723 811704 63250 0 0 0 180 0 0 0 0 0 0 
1763548870.550138987 845518 92443 0 0 0 180 0 0 0 0 0 0 
1763548870.600152649 746641 15193 0 0 0 180 0 0 0 0 0 0 
1763548870.650162359 491027 59578 0 0 0 180 0 0 0 0 0 0 
1763548870.700124848 685667 63571 0 0 0 179 0 0 0 0 0 0 
1763548870.750164298 753355 66464 0 0 0 180 0 0 0 0 0 0 
1763548870.800151655 852720 35756 0 0 0 180 0 0 0 0 0 0 
1763548870.850153065 917173 128397 0 0 1 180 0 0 0 0 0 0 
1763548870.900124267 849363 80647 0 0 0 179 0 0 0 0 0 0 
1763548870.950143639 835691 133446 0 0 0 180 0 0 0 0 0 0 
1763548871.000146158 665221 87945 0 0 0 179 0 0 0 0 0 0 
1763548871.050147363 620603 76637 0 0 0 180 0 0 0 0 0 0 
1763548871.100138118 774290 73762 0 0 0 179 0 0 0 0 0 0 
1763548871.150127857 739134 68712 0 0 1 180 0 0 0 0 0 0 
1763548871.200148108 965574 133569 0 0 0 180 0 0 0 0 0 0 
1763548871.250148882 880796 92442 0 0 0 180 0 0 0 0 0 0 
1763548871.300150301 852354 91617 0 0 0 179 0 0 0 0 0 0 
1763548871.350145504 854185 71283 0 0 0 180 0 0 0 0 0 0 
1763548871.400148127 895505 89229 0 0 0 179 0 0 0 0 0 0 
1763548871.450148441 712462 142917 0 0 0 180 0 0 0 0 0 0 
1763548871.500130626 955564 113832 0 0 0 179 0 0 0 0 0 0 
1763548871.550146648 990232 252955 0 0 0 179 0 0 0 0 0 0 
1763548871.600128787 997861 243546 0 0 0 179 0 0 0 0 0 0 
1763548871.650146447 1050961 242352 0 0 0 179 0 0 0 0 0 0 
1763548871.700132134 1340756 314124 0 0 0 180 0 0 0 0 0 0 
1763548871.750143332 534728 41218 0 0 0 180 0 0 0 0 0 0 
1763548871.800128022 1028562 136369 0 0 0 179 0 0 0 0 0 0 
1763548871.850139034 819028 48103 0 0 0 180 0 0 0 0 0 0 
1763548871.900163712 1000730 139842 0 0 0 180 0 0 0 0 0 0 
1763548871.950143431 728636 39230 0 0 0 180 0 0 0 0 0 0 
1763548872.000163073 782896 59899 0 0 0 180 0 0 0 0 0 0 
1763548872.050149048 669005 35848 0 0 0 179 0 0 0 0 0 0 
1763548872.100150667 804197 54131 0 0 0 180 0 0 0 0 0 0 
1763548872.150150183 761961 46053 0 0 0 180 0 0 0 0 0 0 
1763548872.200154998 570311 31580 0 0 0 180 0 0 0 0 0 0 
1763548872.250154730 707579 56916 0 0 0 180 0 0 0 0 0 0 
1763548872.300148182 669737 38326 0 0 0 180 0 0 0 0 0 0 
1763548872.350149083 723814 21894 0 0 0 179 0 0 0 0 0 0 
1763548872.400145045 809385 46772 0 0 0 180 0 0 0 0 0 0 
1763548872.450143017 788145 46314 0 0 0 180 0 0 0 0 0 0 
1763548872.500148604 629087 37638 0 0 0 180 0 0 0 0 0 0 
1763548872.550137129 583739 39428 0 0 0 179 0 0 0 0 0 0 
1763548872.600156115 661192 58323 0 0 0 180 0 0 0 0 0 0 
1763548872.650151304 735594 21573 0 0 0 180 0 0 0 0 0 0 
1763548872.700150025 924131 95518 0 0 0 180 0 0 0 0 0 0 
1763548872.750161589 628416 46635 0 0 0 180 0 0 0 0 0 0 
1763548872.800148291 813536 49893 0 0 0 179 0 0 0 0 0 0 
1763548872.850149476 788511 47506 0 0 0 180 0 0 0 0 0 0 
1763548872.900154543 689452 51592 0 0 0 180 0 0 0 0 0 0 
1763548872.950144086 501036 32864 0 0 0 180 0 0 0 0 0 0 
1763548873.000150079 795225 44340 0 0 0 179 0 0 0 0 0 0 
1763548873.050161310 784422 41723 0 0 0 180 0 0 0 0 0 0 
1763548873.100146358 795835 47675 0 0 0 180 0 0 0 0 0 0 
1763548873.150149223 726683 61750 0 0 0 180 0 0 0 0 0 0 
1763548873.200166115 749510 22170 0 0 0 180 0 0 0 0 0 0 
1763548873.250164815 554625 41019 0 0 0 180 0 0 0 0 0 0 
1763548873.300128466 1346004 225094 0 0 0 179 0 0 0 0 0 0 
1763548873.350152032 713866 61032 0 0 0 180 0 0 0 0 0 0 
1763548873.400148414 451354 23133 0 0 0 180 0 0 0 0 0 0 
1763548873.450162214 828977 39750 0 0 0 180 0 0 0 0 0 0 
1763548873.500148019 771177 41279 0 0 0 179 0 0 0 0 0 0 
1763548873.550148777 799864 52969 0 0 0 180 0 0 0 0 0 0 
1763548873.600131356 650938 28641 0 0 0 180 0 0 0 0 0 0 
1763548873.650163240 760618 32895 0 0 0 180 0 0 0 0 0 0 
1763548873.700127737 770811 32635 0 0 0 180 0 0 0 0 0 0 
