#timestamp package-00 dram0 totalram freeram sharedram bufferram totalswap freeswap procs totalhigh freehigh mem_unit 
1764520818.400123404 2222223 398275 99665920000 97658466304 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.450106955 2217951 398045 99665920000 97658466304 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.500122894 2226435 398090 99665920000 97658982400 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.550110237 2246759 389156 99665920000 97658466304 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.600124087 2178157 396163 99665920000 97658466304 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.650108268 2213556 396208 99665920000 97657950208 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.700100651 2218927 396898 99665920000 97657434112 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.750106028 2212519 397448 99665920000 97656918016 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.800105756 2215326 397632 99665920000 97656401920 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.850105920 2221980 397769 99665920000 97656401920 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.900102206 2188409 389599 99665920000 97655885824 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520818.950102762 2237177 397295 99665920000 97655369728 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.000123980 2220148 397464 99665920000 97655369728 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.050109470 2221919 395428 99665920000 97654853632 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.100122174 2219415 396806 99665920000 97654337536 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.150100275 2224421 398595 99665920000 97654337536 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.200105759 2171259 391344 99665920000 97653563392 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.250100213 2220636 396576 99665920000 97653563392 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.300122490 2219721 397203 99665920000 97653047296 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.350102059 2218928 397142 99665920000 97652531200 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.400125276 2218866 399422 99665920000 97652531200 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.450110454 2224909 399009 99665920000 97652015104 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.500124535 2228388 398809 99665920000 97652015104 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.550105678 2172480 389324 99665920000 97651499008 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.600122185 2222528 397586 99665920000 97651499008 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.650106149 2226069 396392 99665920000 97650982912 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.700123314 2216058 397035 99665920000 97650466816 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.750106833 2225275 396362 99665920000 97650466816 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.800123225 2229243 390426 99665920000 97649950720 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.850102316 2181635 398457 99665920000 97649950720 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.900127050 2278986 398275 99665920000 97649434624 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520819.950105890 2238214 397540 99665920000 97648918528 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.000122927 2218989 397402 99665920000 97648402432 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.050101832 2217401 398045 99665920000 97648402432 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.100121939 2187311 388451 99665920000 97647886336 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.150107414 2218745 396515 99665920000 97647370240 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.200125582 2219599 397035 99665920000 97647112192 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.250108003 2219965 397586 99665920000 97647112192 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.300125855 2220270 398198 99665920000 97646596096 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.350108444 2220087 398871 99665920000 97646596096 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.400104872 2175165 391022 99665920000 97646080000 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.450104990 2218317 397953 99665920000 97645563904 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.500122928 2253046 397861 99665920000 97645563904 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.550107871 2248102 396989 99665920000 97645047808 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.600123091 2218195 394602 99665920000 97645047808 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.650108581 2173762 386616 99665920000 97644531712 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.700123962 2213800 395260 99665920000 97644015616 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.750102712 2225398 395016 99665920000 97644015616 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.800123243 2213068 395612 99665920000 97643499520 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.850104228 2221307 398136 99665920000 97642983424 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.900105662 2220637 397280 99665920000 97642983424 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520820.950101677 2184687 390426 99665920000 97642467328 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.000122184 2227777 397448 99665920000 97641951232 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.050105244 2228083 398014 99665920000 97641951232 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.100111678 2223810 399055 99665920000 97641435136 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.150101127 2228083 398151 99665920000 97640919040 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.200123494 2218988 399606 99665920000 97640919040 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.250104876 2217158 398182 99665920000 97640402944 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.300099885 2174127 388223 99665920000 97639886848 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.350101465 2224177 397631 99665920000 97639174144 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.400105702 2229608 398734 99665920000 97639370752 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.450110247 2226069 398641 99665920000 97638854656 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.500122573 2228693 388681 99665920000 97638338560 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.550107081 2188898 397494 99665920000 97638080512 4685824 206868480 3999264768 3965734912 559 0 0 1 
1764520821.600100497 2227594 400524 99665920000 97637564416 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520821.650101205 2215876 400202 99665920000 97637048320 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520821.700102436 2215388 399100 99665920000 97637048320 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520821.750104537 2228448 399881 99665920000 97636532224 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520821.800115859 2224482 398443 99665920000 97636016128 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520821.850106984 2170161 391297 99665920000 97636016128 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520821.900122718 2230646 400049 99665920000 97635500032 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520821.950103460 2228021 399789 99665920000 97634983936 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.000125101 2236506 398198 99665920000 97634983936 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.050099726 2226740 398473 99665920000 97634467840 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.100105116 2228204 397586 99665920000 97633951744 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.150120050 2177851 392139 99665920000 97633435648 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.200101560 2222346 399483 99665920000 97633435648 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.250102167 2221613 398167 99665920000 97632919552 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.300121906 2215326 397219 99665920000 97632919552 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.350110288 2224054 397417 99665920000 97632403456 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.400126302 2223566 398825 99665920000 97631887360 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.450107960 2181819 393960 99665920000 97631887360 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.500101043 2234247 399192 99665920000 97631371264 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.550101126 2217829 400662 99665920000 97630855168 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.600100400 2229425 401028 99665920000 97630597120 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.650105425 2223017 399728 99665920000 97630597120 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.700103744 2215998 399008 99665920000 97630081024 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.750107499 2177362 390472 99665920000 97629564928 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.800112059 2219294 400278 99665920000 97629048832 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.850108736 2233454 398489 99665920000 97629048832 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.900124577 2225336 399207 99665920000 97628532736 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520822.950106584 2235834 398688 99665920000 97628016640 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.000122791 2234674 398748 99665920000 97627500544 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.050099825 2178217 390594 99665920000 97627500544 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.100124409 2247614 399039 99665920000 97626984448 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.150108709 2241999 399269 99665920000 97626468352 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.200111637 2222162 398091 99665920000 97625952256 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.250111879 2243891 397448 99665920000 97625952256 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.300123959 2234918 399009 99665920000 97625436160 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.350102335 2172297 389675 99665920000 97624920064 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.400122560 2220759 397357 99665920000 97624403968 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.450106375 2232172 398549 99665920000 97623887872 4685824 206872576 3999264768 3965734912 559 0 0 1 
1764520823.500110558 2268671 397219 99665920000 97623887872 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.550100363 2258539 396622 99665920000 97623371776 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.600102261 2179987 390058 99665920000 97622855680 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.650107196 2222895 397632 99665920000 97622339584 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.700102881 2240716 399697 99665920000 97621823488 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.750101685 2231684 396392 99665920000 97621307392 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.800103244 2237360 399315 99665920000 97620791296 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.850109612 2244074 397724 99665920000 97620275200 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.900105353 2207331 390700 99665920000 97619759104 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520823.950105573 2224726 398780 99665920000 97619243008 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.000101953 2228754 400140 99665920000 97618726912 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.050102276 2229852 401166 99665920000 97618210816 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.100125720 2232294 400157 99665920000 97617694720 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.150100833 2233088 398932 99665920000 97617178624 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.200104121 2179255 389324 99665920000 97616920576 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.250105511 2231622 402420 99665920000 97616404480 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.300101109 2221064 398825 99665920000 97615888384 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.350102570 2237909 400202 99665920000 97615372288 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.400124809 2232539 399254 99665920000 97614856192 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.450108264 2179804 390334 99665920000 97614340096 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.500126426 2227411 398412 99665920000 97613824000 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.550109685 2247064 397463 99665920000 97613307904 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.600100857 2228754 399896 99665920000 97612791808 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.650099396 2231196 399820 99665920000 97612275712 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.700121744 2239496 396622 99665920000 97611759616 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.750106626 2177363 390241 99665920000 97611243520 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.800114077 2224603 398688 99665920000 97610727424 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.850106881 2230036 401717 99665920000 97610211328 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.900111559 2225764 400707 99665920000 97609695232 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520824.950107254 2246332 399467 99665920000 97608663040 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.000123109 2225214 395383 99665920000 97608146944 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.050106905 2182672 390058 99665920000 97607114752 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.100125226 2232600 396117 99665920000 97606598656 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.150107681 2246698 397861 99665920000 97605566464 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.200102143 2232538 395521 99665920000 97604792320 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.250103085 2235102 398809 99665920000 97603760128 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.300112442 2229486 395888 99665920000 97602727936 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.350108202 2192072 387993 99665920000 97602211840 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.400101409 2227106 397784 99665920000 97601179648 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.450100570 2235835 398152 99665920000 97600663552 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.500102374 2234064 397632 99665920000 97599631360 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.550100749 2232599 397310 99665920000 97598599168 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.600122377 2249079 394740 99665920000 97598083072 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.650104650 2190729 387213 99665920000 97597050880 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.700104839 2241632 395428 99665920000 97596018688 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.750102355 2232233 397311 99665920000 97594986496 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.800124402 2233393 397249 99665920000 97594470400 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.850105779 2239679 395658 99665920000 97593438208 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.900102153 2234980 396193 99665920000 97591889920 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520825.950105795 2194391 389095 99665920000 97590857728 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.000122549 2241755 397509 99665920000 97589309440 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.050113327 2246942 396102 99665920000 97587761152 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.100103852 2255427 397386 99665920000 97585696768 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.150102750 2265619 394205 99665920000 97583632384 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.200126043 2260981 394832 99665920000 97581568000 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.250108543 2247308 387411 99665920000 97578987520 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.300121300 2296015 396622 99665920000 97575374848 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.350104536 2297479 396346 99665920000 97572278272 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.400123765 2256464 396454 99665920000 97570213888 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.450108862 2264521 396010 99665920000 97568149504 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.500104309 2287592 397295 99665920000 97566085120 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.550106753 2271661 397050 99665920000 97564020736 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.600105522 2231562 391084 99665920000 97561956352 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.650110169 2300348 398962 99665920000 97558343680 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.700123553 2342584 399529 99665920000 97553698816 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.750101643 2321406 398550 99665920000 97549053952 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.800123721 2370721 399667 99665920000 97541828608 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.850103084 2859917 420505 99665920000 97536151552 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.900100857 2804497 408801 99665920000 97529942016 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520826.950061919 2678399 407362 99665920000 97514311680 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520827.000059339 2427545 448198 99665920000 97499353088 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520827.050067150 2316340 440212 99665920000 97495339008 4685824 206872576 3999264768 3965734912 558 0 0 1 
1764520827.100123146 2072626 405802 99665920000 97521045504 4685824 206872576 3999264768 3965734912 558 0 0 1 
